    1105, batch_00
    1246, batch_01
    1305, batch_10
     873, batch_11
    1443, batch_12
    3515, batch_13
    9620, batch_14
    1084, batch_15
    1379, batch_16
     714, batch_17
     916, batch_18
    1849, batch_19
    1124, batch_02
    1520, batch_20
    1500, batch_21
    1078, batch_22
     640, batch_23
    1261, batch_24
    3940, batch_25
     798, batch_26
     985, batch_27
     944, batch_28
     724, batch_29
     190, batch_03
     551, batch_30
     777, batch_31
    1488, batch_32
    1445, batch_33
     886, batch_34
    4617, batch_35
    1435, batch_36
     978, batch_37
     232, batch_38
    1259, batch_39
    4671, batch_04
     720, batch_40
     876, batch_41
    1230, batch_42
    1179, batch_43
     197, batch_44
      53, batch_45
    1138, batch_46
    1457, batch_47
    1771, batch_48
     724, batch_49
    7194, batch_05
    5299, batch_06
    3287, batch_07
    5315, batch_08
     604, batch_09
   89136, total
