  59364336, batch_00
  56128704, batch_10
  49765332, batch_11
  56174468, batch_12
  76059684, batch_13
 188925052, batch_14
  60014244, batch_15
  70093040, batch_16
  44008948, batch_17
  52127140, batch_18
  77789996, batch_19
  66513556, batch_01
  66191216, batch_20
  67136048, batch_21
  62421700, batch_22
  44531572, batch_23
  66314848, batch_24
 110399988, batch_25
  35895548, batch_26
  57314676, batch_27
  62601816, batch_28
  53066592, batch_29
  54742340, batch_02
  52131980, batch_30
  50341092, batch_31
  56507844, batch_32
  40089180, batch_33
  38250224, batch_34
 102563024, batch_35
  72343792, batch_36
  49113548, batch_37
  22726188, batch_38
  61318212, batch_39
  22714900, batch_03
  49636404, batch_40
  55138244, batch_41
  59347764, batch_42
  55983968, batch_43
  24784624, batch_44
  18819936, batch_45
  47858472, batch_46
  52663788, batch_47
  54517308, batch_48
  17394076, batch_49
  50303940, batch_04
 173697016, batch_05
 103217096, batch_06
  68982500, batch_07
 101636168, batch_08
  42428188, batch_09
3082090320, total
