acinetobacter_baumannii__01,74092328.00000000
acinetobacter_baumannii__02,34408192.00000000
acinetobacter_nosocomialis__01,21166788.00000000
acinetobacter_pittii__01,35763704.00000000
actinobacillus_lignieresii__01,5764795.00000000
aeromonas_caviae__01,46341368.00000000
aeromonas_salmonicida__01,15791179.00000000
bacillus_subtilis__01,17505680.00000000
bacillusa_anthracis__01,36647344.00000000
bacillusa_wiedmannii__01,25038366.00000000
bacteroides_fragilis__01,24145064.00000000
bordetella_pertussis__01,25449746.00000000
borreliella_burgdorferi__01,6438062.50000000
brucella_melitensis__01,11105225.00000000
burkholderia_cenocepacia__01,26127308.00000000
burkholderia_cepacia__01,69408392.00000000
burkholderia_contaminans__01,47831824.00000000
burkholderia_gladioli__01,70413536.00000000
burkholderia_mallei__01,43827040.00000000
burkholderia_multivorans__01,50013912.00000000
burkholderia_ubonensis__01,94085080.00000000
burkholderia_vietnamiensis__01,48631964.00000000
campylobacter_fetus__01,3939030.25000000
campylobacterd_coli__01,19413462.00000000
campylobacterd_coli__02,17598004.00000000
campylobacterd_coli__03,7106818.50000000
campylobacterd_colia__01,12890605.00000000
campylobacterd_jejuni__01,24229792.00000000
campylobacterd_jejuni__02,20919906.00000000
campylobacterd_jejuni__03,22359938.00000000
campylobacterd_jejuni__04,25068168.00000000
campylobacterd_jejuni__05,24244588.00000000
campylobacterd_jejuni__06,21633160.00000000
campylobacterd_jejuni__07,20712066.00000000
campylobacterd_lari__01,5958964.00000000
campylobacterd_upsaliensis__01,12225809.00000000
caulobacter_vibrioides__01,4505519.00000000
chlamydia_trachomatis__01,22571574.00000000
citrobacter_freundii__01,45051260.00000000
clostridioides_difficile__01,35174080.00000000
clostridioides_difficile__02,35319400.00000000
clostridioides_difficile__03,42405592.00000000
clostridioides_difficile__04,29231094.00000000
clostridium_botulinuma__01,16906474.00000000
clostridiumf_botulinum__01,21176472.00000000
clostridiump_perfringens__01,35205448.00000000
corynebacterium_diphtheriae__01,10797645.00000000
cronobacter_sakazakii__01,27946160.00000000
dichelobacter_nodosus__01,3065657.75000000
dustbin__01,1608493440.00000000
dustbin__02,1807113984.00000000
dustbin__03,1675038976.00000000
dustbin__04,1049845696.00000000
dustbin__05,1236454912.00000000
dustbin__06,1069361152.00000000
dustbin__07,1252562432.00000000
dustbin__08,1499524480.00000000
dustbin__09,823774848.00000000
dustbin__10,1495831040.00000000
dustbin__11,1473870208.00000000
dustbin__12,1009672128.00000000
dustbin__13,1104586496.00000000
dustbin__14,1736861184.00000000
dustbin__15,1249262464.00000000
dustbin__16,2032199296.00000000
dustbin__17,2086076160.00000000
dustbin__18,1539734528.00000000
dustbin__19,2002585344.00000000
dustbin__20,2125248512.00000000
dustbin__21,756697408.00000000
dustbin__22,332077888.00000000
dustbin__23,2586395392.00000000
dustbin__24,1467516160.00000000
dustbin__25,171844992.00000000
enterobacter_cloacae__01,35958536.00000000
enterobacter_cloacaem__01,24331502.00000000
enterobacter_hormaecheia__01,90999880.00000000
enterobacter_roggenkampii__01,41428528.00000000
enterococcus_faecalis__01,46484204.00000000
enterococcusb_faecium__01,28193546.00000000
enterococcusb_faecium__02,35499124.00000000
enterococcusb_faecium__03,7711790.00000000
enterococcusb_hirae__01,13175018.00000000
enterococcusb_lactis__01,21404218.00000000
erysipelothrix_rhusiopathiae__01,6518080.50000000
escherichia_albertii__01,29809360.00000000
escherichia_coli__01,121027048.00000000
escherichia_coli__02,135641232.00000000
escherichia_coli__03,112898472.00000000
escherichia_coli__04,103790640.00000000
escherichia_coli__05,132112648.00000000
escherichia_coli__06,128934872.00000000
escherichia_coli__07,118909536.00000000
escherichia_coli__08,137819936.00000000
escherichia_coli__09,107993072.00000000
escherichia_coli__10,115565200.00000000
escherichia_coli__11,125251832.00000000
escherichia_coli__12,139526912.00000000
escherichia_coli__13,107420528.00000000
escherichia_coli__14,108720872.00000000
escherichia_coli__15,114108392.00000000
escherichia_coli__16,105773096.00000000
escherichia_coli__17,129679528.00000000
escherichia_coli__18,111260576.00000000
escherichia_coli__19,111827952.00000000
escherichia_coli__20,126492568.00000000
escherichia_coli__21,131599512.00000000
escherichia_coli__22,91426848.00000000
glaesserella_parasuis__01,11034172.00000000
haemophilus_influenzae__01,14068711.00000000
haemophilus_influenzaee__01,10222899.00000000
helicobacter_pylori__01,22882066.00000000
helicobacter_pyloric__01,20505486.00000000
hungateiclostridium_thermocellum__01,5168124.00000000
klebsiella_aerogenes__01,49117988.00000000
klebsiella_michiganensis__01,41651132.00000000
klebsiella_oxytoca__01,29594094.00000000
klebsiella_pneumoniae__01,102879712.00000000
klebsiella_pneumoniae__02,105344912.00000000
klebsiella_pneumoniae__03,89822952.00000000
klebsiella_pneumoniae__04,51961384.00000000
klebsiella_quasipneumoniae__01,68723416.00000000
klebsiella_variicola__01,63948168.00000000
lacticaseibacillus_paracasei__01,13588936.00000000
lacticaseibacillus_rhamnosus__01,12047936.00000000
legionella_fraseri__01,13942050.00000000
legionella_pneumophila__01,31081682.00000000
leptospira_interrogans__01,18128234.00000000
listeria_monocytogenes__01,20758340.00000000
listeria_monocytogenes__02,20948014.00000000
listeria_monocytogenes__03,21941462.00000000
listeria_monocytogenesb__01,22638024.00000000
listeria_monocytogenesb__02,23044702.00000000
listeria_monocytogenesb__03,24154376.00000000
listeria_monocytogenesc__01,29285356.00000000
mammaliicoccus_sciuri__01,22170954.00000000
mannheimia_haemolytica__01,7516930.50000000
mesomycoplasma_hyopneumoniae__01,2907602.50000000
moraxella_catarrhalis__01,9641372.00000000
