filename,cardinality
bin17.txt,19871542.0
bin154.txt,19948710.0
bin140.txt,19964494.0
bin141.txt,19860496.0
bin155.txt,19846094.0
bin16.txt,19925952.0
bin28.txt,19995052.0
bin14.txt,19919464.0
bin143.txt,19862502.0
bin157.txt,19885538.0
bin156.txt,19857154.0
bin142.txt,19807450.0
bin15.txt,19933960.0
bin29.txt,19850362.0
bin11.txt,19837406.0
bin39.txt,19866222.0
bin146.txt,19984064.0
bin152.txt,19853322.0
bin153.txt,19831498.0
bin147.txt,19843586.0
bin38.txt,19975392.0
bin10.txt,19989624.0
bin12.txt,19958004.0
bin151.txt,19920822.0
bin145.txt,19916422.0
bin144.txt,19953830.0
bin150.txt,19999584.0
bin13.txt,19908738.0
bin48.txt,19951854.0
bin74.txt,19985622.0
bin60.txt,19994070.0
bin137.txt,19825452.0
bin123.txt,19954222.0
bin122.txt,19807022.0
bin136.txt,19832708.0
bin61.txt,19821248.0
bin75.txt,19889268.0
bin49.txt,19921026.0
bin63.txt,19942818.0
bin77.txt,19932444.0
bin88.txt,19970606.0
bin120.txt,19888534.0
bin134.txt,19967706.0
bin108.txt,19997438.0
bin109.txt,19986044.0
bin135.txt,19817628.0
bin121.txt,19994082.0
bin89.txt,19971962.0
bin76.txt,19983574.0
bin62.txt,19957510.0
bin66.txt,19977314.0
bin72.txt,19833402.0
bin99.txt,19982258.0
bin119.txt,19801894.0
bin125.txt,19838016.0
bin131.txt,19812856.0
bin130.txt,19954468.0
bin124.txt,19898726.0
bin118.txt,19858018.0
bin98.txt,19913576.0
bin73.txt,19816032.0
bin67.txt,19832182.0
bin9.txt,19934872.0
bin71.txt,19811310.0
bin65.txt,19946558.0
bin59.txt,19949830.0
bin132.txt,19951770.0
bin126.txt,19816832.0
bin127.txt,19828726.0
bin133.txt,19804462.0
bin58.txt,19990644.0
bin64.txt,19907876.0
bin70.txt,19904120.0
bin8.txt,19923132.0
bin5.txt,19920888.0
bin69.txt,19913080.0
bin55.txt,19924516.0
bin41.txt,19992342.0
bin96.txt,19874710.0
bin82.txt,19809726.0
bin116.txt,19842966.0
bin102.txt,19859912.0
bin103.txt,19929732.0
bin117.txt,19992426.0
bin83.txt,19845448.0
bin97.txt,19852846.0
bin40.txt,19921454.0
bin54.txt,19904370.0
bin68.txt,19943580.0
bin4.txt,19813290.0
bin6.txt,19815060.0
bin42.txt,19843604.0
bin56.txt,19869102.0
bin81.txt,19957842.0
bin95.txt,19963560.0
bin101.txt,19997112.0
bin115.txt,19974816.0
bin129.txt,19895078.0
bin128.txt,19886636.0
bin114.txt,19856476.0
bin100.txt,19945934.0
bin94.txt,19905930.0
bin80.txt,19914772.0
bin57.txt,19846554.0
bin43.txt,19896520.0
bin7.txt,19977076.0
bin3.txt,19891602.0
bin47.txt,19863906.0
bin53.txt,19922918.0
bin84.txt,19922612.0
bin90.txt,19813990.0
bin138.txt,19877372.0
bin104.txt,19864262.0
bin110.txt,19991182.0
bin111.txt,19992874.0
bin105.txt,19996304.0
bin139.txt,19862236.0
bin91.txt,19891788.0
bin85.txt,19979450.0
bin52.txt,19876346.0
bin46.txt,19944172.0
bin2.txt,19823982.0
bin0.txt,19929990.0
bin50.txt,19890164.0
bin44.txt,19909958.0
bin78.txt,19833254.0
bin93.txt,19973244.0
bin87.txt,19831576.0
bin113.txt,19924846.0
bin107.txt,19934918.0
bin106.txt,19877096.0
bin112.txt,19877338.0
bin86.txt,19944694.0
bin92.txt,19980622.0
bin79.txt,19864322.0
bin45.txt,19931402.0
bin51.txt,19817102.0
bin1.txt,19842406.0
bin36.txt,19804122.0
bin22.txt,19982930.0
bin161.txt,19899640.0
bin149.txt,19829984.0
bin148.txt,19812280.0
bin160.txt,19975648.0
bin23.txt,19804314.0
bin37.txt,19847722.0
bin21.txt,19968048.0
bin35.txt,19806798.0
bin162.txt,19991384.0
bin163.txt,12592564.0
bin34.txt,19861214.0
bin20.txt,19959792.0
bin24.txt,19814020.0
bin30.txt,19866664.0
bin18.txt,19934584.0
bin19.txt,19918404.0
bin31.txt,19919326.0
bin25.txt,19885212.0
bin33.txt,19812740.0
bin27.txt,19979536.0
bin158.txt,19942564.0
bin159.txt,19982222.0
bin26.txt,19898542.0
bin32.txt,19935880.0
